filename	title	artist	place	date	caption	description	permalink	image_url
2002700127.jpg	Naniwa Higashibori tekkyō no zu		Japan Osaka		Japanese print shows people crossing a bridge on foot and on horseback.	- Title from item. - Annotations, stamps, etc. on verso of print: 172; 47623a (white label). - Aratame date seal is illegible. - Earlier control number: 236.3-15. - Gift; Mrs. E. Crane Chadbourne; 1930; (DLC/PP-1930:47623a). - Forms part of: Chadbourne collection of Japanese prints (Library of Congress). - Bridges--Japan--Osaka--1850-1900 - City & town life--Japan--Osaka--1850-1900 Cityscape prints--1850-1900. Woodcuts--Japanese--Color--1850-1900. Cityscape prints--1850-1900 Woodcuts--Japanese--Color--1850-1900 1 print on hōsho paper : woodcut, color ; 15.5 x 36 cm. (block), 16.5 x 37 cm. (sheet)	https://www.loc.gov/item/2002700127/	https://tile.loc.gov/storage-services/service/pnp/cph/3g10000/3g10000/3g10300/3g10382r.jpg
2002700291.jpg	Amerika	Utagawa, Yoshitora, active 1850-1870, artist	Japan	1861	Japanese print shows two American sailors(?); includes text about America by Kanagaki Robun.	- Title from item. - Signature: Yoshitora ga. - Seal date: Cock 1. - Annotations, stamps, etc. on verso of print: 125; 47623a (white label); 7. - Earlier control number: 9942.3-14. - Gift; Mrs. E. Crane Chadbourne; 1930; (DLC/PP-1930:47623a). - Forms part of: Chadbourne collection of Japanese prints (Library of Congress). - Military personnel--American--Japan--1860-1870 - Military uniforms--American--1860-1870 Woodcuts--Japanese--Color--1860-1870. Woodcuts--Japanese--Color--1860-1870 1 print on hōsho paper : woodcut, color ; 35.5 x 23 cm. (block), 37 x 24.6 cm. (sheet)	https://www.loc.gov/item/2002700291/	https://tile.loc.gov/storage-services/service/pnp/cph/3g10000/3g10000/3g10600/3g10601r.jpg
2002700292.jpg	Amerikajin no zu	Utagawa, Yoshitora, active 1850-1870, artist	Japan		Japanese print shows an American family, the husband stands nearby while his wife breast-feeds an infant.	- Title from item. - Signature: Yoshitora ga. - Seal date: Cock 2. - Annotations, stamps, etc. on verso of print: 126; 47623a (white label); kiruro (unidentified price code(?) written in Japanese). - Earlier control number: 9942.3-15. - Gift; Mrs. E. Crane Chadbourne; 1930; (DLC/PP-47623a). - Forms part of: Chadbourne collection of Japanese prints (Library of Congress). - Foreign visitors--American--Japan--1860-1870 - Families--Japan--1860-1870 - Breast feeding--Japan--1860-1870 Woodcuts--Japanese--Color--1860-1870. Woodcuts--Japanese--Color--1860-1870 1 print on hōsho paper : woodcut, color ; 36 x 25 cm. (block), 37.3 x 25.3 cm. (sheet)	https://www.loc.gov/item/2002700292/	https://tile.loc.gov/storage-services/service/pnp/cph/3g10000/3g10000/3g10500/3g10595r.jpg
2002700296.jpg	Amerikakoku	Utagawa, Yoshitora, active 1850-1870, artist	United States		Japanese triptych print shows view in America of a crowd gathering to watch a balloon ascension.	- Title from item. - Date from no. 148. - Signature: Yoshitora ga. - Engraving attributed to: Hori Mino. - From series entitled: Images of the western world. - Extensive, unidentified Japanese writing on backing sheets of no. 148. - Printed designs on verso of left panel of no. 150. - Annotations, stamps, etc. on verso of print no. 148: 127. - Annotations, stamps, etc. on verso of print no. 149: verso of right section: BCL [Bella C. Landauer ownership stamp]; C 318/2; 452 [with Japanese mark]; verso of center section: C 318/2; Japan [stamp]; verso of left section: C 318/2; Japan [stamp]. - Annotations, stamps, etc. on verso of print no. 150: verso of left section: BCL [Bella C. Landauer ownership stamp]. - Earlier control number: 9942.3-16. - Gift; Mrs. E. Crane Chadbourne; 1930 (DLC/PP-1930:47623a). - Nos. 149 & 150 Originally collected by Bella C. Landauer. - Forms part of: Chadbourne collection of Japanese prints (Library of Congress). - Balloon ascensions--United States--1860-1870 - Carriages & coaches--United States--1860-1870 - Spectators--United States--1860-1870 Triptychs--Japanese--1860-1870. Woodcuts--Japanese--Color--1860-1870. Triptychs--Japanese--1860-1870 Woodcuts--Japanese--Color--1860-1870 1 print on hōsho paper (3 sheets) : woodcut, color ; 35.8 x 72.4 cm. (block), 35.8 x 73.2 cm. (sheet)	https://www.loc.gov/item/2002700296/	https://tile.loc.gov/storage-services/service/pnp/cph/3g10000/3g10000/3g10900/3g10937r.jpg
2002700300.jpg	Bankoku jinbutsu no uchi - Oroshia, Fransu	Utagawa, Yoshitora, active 1850-1870, artist	Japan		Japanese print with four illustrations, two of men on horseback and two illustrating clothing styles of Russian and French women.	- Title from item. - Signature: Yoshitora ga. - From series entitled: Bankoku jinbutsu no uchi (People of the various nations). - Annotations, stamps, etc. on verso of print: 140; 47623a. - Earlier control number: 9942.3-28. - Gift; Mrs. E. Crane Chadbourne; 1930; (DLC/PP-1930:47623a). - Forms part of: Chadbourne collection of Japanese prints (Library of Congress). - Foreign visitors--Russian--Japan--1860-1870 - Foreign visitors--French--Japan--1860-1870 - Horseback riding--Japan--1860-1870 - Women--Clothing & dress--Japan--1860-1870 Woodcuts--Japanese--Color--1860-1870. Woodcuts--Japanese--Color--1860-1870 1 print on hōsho paper : woodcut, color ; 33.5 x 21.0 cm. (block), 37.5 x 25.5 cm. (sheet)	https://www.loc.gov/item/2002700300/	https://tile.loc.gov/storage-services/service/pnp/cph/3g10000/3g10000/3g10600/3g10629r.jpg
2002700301.jpg	Bankoku zukushi - Amerikajin	Utagawa, Yoshitora, active 1850-1870, artist	Japan	1860	Japanese print shows an American couple looking at something in the distance.	- Title from item. - Signature: Yoshitora ga. - Seal date: Monkey 12. - From series entitled: Bankoku zukushi (About foreign lands). - Annotations, stamps, etc. on verso of print: 121; 47623a. - Earlier control number: 9942-10. - Gift; Mrs. E. Crane Chadbourne; 1930; (DLC/PP-47623a). - Forms part of: Chadbourne collection of Japanese prints (Library of Congress). - Exhibited: "Collecting Memories: Treasures from the Library of Congress" at the Library of Congress, Thomas Jefferson Building, NW Curtain, Treasures Gallery, Washington, D.C., January - June 2025. - Americans--Clothing & dress--Japan--1860 - Foreign visitors--American--Japan--1860-1870 Woodcuts--Japanese--Color--1860. Woodcuts--Japanese--Color--1860 1 print on hōsho paper : woodcut, color ; 36 x 23.5 cm (block), 36.5 x 24.5 cm (sheet)	https://www.loc.gov/item/2002700301/	https://tile.loc.gov/storage-services/service/pnp/cph/3g10000/3g10000/3g10600/3g10628r.jpg
2002700302.jpg	Bankoku zukushi - Igirisujin	Utagawa, Yoshitora, active 1850-1870, artist	Japan		Japanese print shows a woman on horseback and a man smoking a cigarette standing next to her.	- Title from item. - Signature: Yoshitora ga. - Seal date: Monkey 12. - From series entitled: Bankoku zukushi (About foreign lands). - Annotations, stamps, etc. on verso of print: 132; 47623a. - Earlier control number: 9942.3-21. - Gift; Mrs. E. Crane Chadbourne; 1930; (DLC/PP-1930:47623a). - Forms part of: Chadbourne collection of Japanese prints (Library of Congress). - English--Clothing & dress--Japan--1860 - Foreign visitors--English--Japan--1860-1870 - Horseback riding--Japan--1860 - Smoking--Japan--1860 Woodcuts--Japanese--Color--1860. Woodcuts--Japanese--Color--1860 1 print on hōsho paper : woodcut, color ; 34 x 23.8 cm. (block), 34.5 x 24 cm. (sheet)	https://www.loc.gov/item/2002700302/	https://tile.loc.gov/storage-services/service/pnp/cph/3g10000/3g10000/3g10600/3g10627r.jpg
2002700303.jpg	Bushū Yokohama hakkei no uchi - hatoba no kihan	Utagawa, Yoshitora, active 1850-1870, artist	Japan Yokohama		Japanese print shows a man and a woman standing on the docks as a steamboat returns to the pier.	- Title from item. - Signature: Yoshitora ga. - Seal date: Cock 1. - Engraving attributed to: Hori Take. - Annotations, stamps, etc. on verso of print: 123; 47623a (white label). - Earlier control number: 9942.3-12. - Yokohama : prints from nineteenth-century Japan / Ann Yonemura. Washington, D.C. : Arthur M. Sackler Gallery : Smithsonian Institution Press, c1990, no. 39 (p. 119) - Gift; Mrs. E. Crane Chadbourne; 1930; (DLC/PP-1930:47623a). - Forms part of: Chadbourne collection of Japanese prints (Library of Congress). - Foreign visitors--American--Japan--1860-1870 - Clothing & dress--Japan--Yokohama-shi--1860-1870 - Steamboats--Japan--Yokohama-shi--1860-1870 Woodcuts--Japanese--Color--1860. Woodcuts--Japanese--Color--1860 1 print on hōsho paper : woodcut, color ; 35.6 x 24 cm. (block), 35.6 x 24 cm. (sheet)	https://www.loc.gov/item/2002700303/	https://tile.loc.gov/storage-services/service/pnp/cph/3g10000/3g10000/3g10600/3g10626r.jpg
2002700304.jpg	Bushū Yokohama meishō zu - Amerika bijo, hatoba	Utagawa, Yoshitora, active 1850-1870, artist	Japan Yokohama	1860	Japanese print shows a young American woman seated sidesaddle on a horse and an inset image of a jetty.	- Title from item. - Signature: Yoshitora ga. - Seal date: Monkey 12. - Engraving attributed to: Hori Chō. - From series entitled: Yokohama meishō zu (Sights in Yokohama). - Annotations, stamps, etc. on verso of print: 118; 47623a (white label). - Earlier control number: 9942.3-7. - Gift; Mrs. E. Crane Chadbourne; 1930; (DLC/PP-1930:47623a). - Forms part of: Chadbourne collection of Japanese prints (Library of Congress). - Exhibited: "Collecting Memories: Treasures from the Library of Congress" at the Library of Congress, Thomas Jefferson Building, NW Curtain, Treasures Gallery, Washington, D.C., June 2025 - January 2026. - Foreign visitors--American--Japan--Yokohama-shi--1860 - Women--Clothing & dress--Japan--Yokohama-shi--1860 - Sidesaddle riding--Japan--Yokohama-shi--1860 - Beauty--Japan--Yokohama-shi--1860 - Jetties--Japan--Yokohama-shi--1860-1870 Woodcuts--Japanese--Color--1860. Woodcuts--Japanese--Color--1860 1 print on hōsho paper : woodcut, color ; 34 x 23 cm. (block), 36.2 x 23.8 cm. (sheet)	https://www.loc.gov/item/2002700304/	https://tile.loc.gov/storage-services/service/pnp/ppmsca/97200/97284r.jpg
2002700307.jpg	Gaikoku jinbutsu zuga - Oroshiya	Utagawa, Yoshitora, active 1850-1870, artist	Japan		Japanese print shows a man seated in a chair playing an accordian and a woman with a horn standing next to him.	- Title from item. - Signature: Yoshitora ga. - Seal date: Monkey 12. - From series entitled: Gaikoku jinbutsu zuga (Pictures of people from foreign lands). - Annotations, stamps, etc. on verso of print: 142; 476231 (white label). - Earlier control number: 9942.3-31. - Gift; Mrs. E. Crane Chadbourne; 1930; (DLC/PP-1930:47623a). - Forms part of: Chadbourne collection of Japanese prints (Library of Congress). - Foreign visitors--Russian--Japan--1860 - Musicians--Russian--Japan--1860 Woodcuts--Japanese--Color--1860. Woodcuts--Japanese--Color--1860 1 print on hōsho paper : woodcut, color ; 35.5 x 23 cm. (block), 36.5 x 25 cm. (sheet)	https://www.loc.gov/item/2002700307/	https://tile.loc.gov/storage-services/service/pnp/cph/3g10000/3g10000/3g10600/3g10622r.jpg
2002700129.jpg	Oranda-sen			1850	Japanese print shows two views, side and front, of a Dutch ship.	- Title from item. - Nagasaki print. - Annotations, stamps, etc. on verso of print: 165; 47623a (white label); LC2585. - Earlier control number: 236.3-8. - Gift; Mrs. E. Crane Chadbourne; 1930; (DLC/PP-1930:47623a). - Forms part of: Chadbourne collection of Japanese prints (Library of Congress). - Ships--Dutch--1850-1900 Woodcuts--Japanese--Color--1850-1900. Woodcuts--Japanese--Color--1850-1900 1 print on hōsho paper : woodcut, color ; 18.5 x 29 cm. (block), 22.5 x 32.4 cm. (sheet)	https://www.loc.gov/item/2002700129/	https://tile.loc.gov/storage-services/service/pnp/cph/3g10000/3g10000/3g10300/3g10380r.jpg
2002700308.jpg	Gaikoku jinbutsu zukushi - Amerika	Utagawa, Yoshitora, active 1850-1870, artist	Japan		Japanese print shows an American man smoking a cigarette while horseback riding.	- Title from item. - Signature: Yoshitora ga. - Seal date: Cock 1. - Engraving attributed to: Hori Take. - From series entitled: Gaikoku jinbutsu zukushi (People from foreign lands). - Annotations, stamps, etc. on verso of print: 124; 47623a. - Earlier control number: 9942.3-13. - Gift; Mrs. E. Crane Chadbourne; 1930; (DLC/PP-1930:47623a). - Forms part of: Chadbourne collection of Japanese prints (Library of Congress). - Foreign visitors--American--Japan--1860-1870 - Horseback riding--Japan--1860-1870 - Smoking--Japan--1860-1870 Woodcuts--Japanese--Color--1860-1870. Woodcuts--Japanese--Color--1860-1870 1 print on hōsho paper : woodcut, color ; 33.5 x 24 cm. (block), 36 x 25 cm. (sheet)	https://www.loc.gov/item/2002700308/	https://tile.loc.gov/storage-services/service/pnp/cph/3g10000/3g10000/3g10600/3g10621r.jpg
2002700309.jpg	Gaikoku jinbutsu zukushi - Amerika, Nankin	Utagawa, Yoshitora, active 1850-1870, artist	Japan		Japanese print shows a woman riding sidesaddle and a man and a woman talking together.	- Title from item. - Signature: Yoshitora ga. - Seal date: Cock 1. - From series entitled: Gaikoku jinbutsu zukushi (People from foreign lands). - Annotations, stamps, etc. on verso of print: 128; 47623a. - Earlier control number: 9942.3-17. - Gift; Mrs. E. Crane Chadbourne; 1930; (DLC/PP-1930:47623a). - Forms part of: Chadbourne collection of Japanese prints (Library of Congress). - Foreign visitors--Japan--1860-1870 - Sidesaddle riding--Japan--1860-1870 - Women--Clothing & dress--Japan--1860-1870 Woodcuts--Japanese--Color--1860-1870. Woodcuts--Japanese--Color--1860-1870 1 print on hōsho paper : woodcut, color ; 21.5 x 32.5 cm. (block), 24.5 x 36 cm. (sheet)	https://www.loc.gov/item/2002700309/	https://tile.loc.gov/storage-services/service/pnp/cph/3g10000/3g10000/3g10600/3g10620r.jpg
2002700310.jpg	Gaikoku jinbutsu zukushi - Amerika	Utagawa, Yoshitora, active 1850-1870, artist	Japan		Japanese print shows two military officers.	- Title from item. - Signature: Yoshitora ga. - Shiba Jyakuyo, printmaker. - Seal date: Cock 5. - From series entitled: Gaikoku jinbutsu zukushi (People from foreign lands). - Annotations, stamps, etc. on verso of print: 122; LC2585; 47623a; 17. - Earlier control number: 9942.3-11. - Gift; Mrs. E. Crane Chadbourne; 1930; (DLC/PP-1930:47623a). - Forms part of: Chadbourne collection of Japanese prints (Library of Congress). - Military officers--American--Japan--1860-1870 - Military uniforms--American--1860-1870 Woodcuts--Japanese--Color--1860-1870. Woodcuts--Japanese--Color--1860-1870 1 print on hōsho paper : woodcut, color ; 33.5 x 21.5 cm. (block), 37.2 x 23.8 cm. (sheet)	https://www.loc.gov/item/2002700310/	https://tile.loc.gov/storage-services/service/pnp/cph/3g10000/3g10000/3g10600/3g10619r.jpg
2002700311.jpg	Gaikoku jinbutsu zukushi - Amerika nyonin	Utagawa, Yoshitora, active 1850-1870, artist	Japan		Japanese print shows a woman riding sidesaddle.	- Title from item. - Signature: Yoshitora ga. - Engraving attributed to: Hori Take. - Seal date: Cock 1. - From series entitled: Gaikoku jinbutsu zukushi (People from foreign lands). - Annotations, stamps, etc. on verso of print: 119; 47623a. - Earlier control number: 9942.3-8. - Gift; Mrs. E. Crane Chadbourne; 1930; (DLC/PP-1930:47623a). - Forms part of: Chadbourne collection of Japanese prints (Library of Congress). - Americans--Clothing & dress--Japan--1860-1870 - Sidesaddle riding--Japan--1860-1870 - Foreign visitors--American--Japan--1860-1870 Woodcuts--Japanese--Color--1860-1870. Woodcuts--Japanese--Color--1860-1870 1 print on hōsho paper : woodcut, color ; 35 x 24 cm. (block), 37.4 x 25.5 cm. (sheet)	https://www.loc.gov/item/2002700311/	https://tile.loc.gov/storage-services/service/pnp/cph/3g10000/3g10000/3g10600/3g10618r.jpg
2002700312.jpg	Gaikoku jinbutsu zukushi - Igirisu	Utagawa, Yoshitora, active 1850-1870, artist	Japan		Japanese print shows an English soldier and a woman walking with an umbrella.	- Title from item. - Signature: Yoshitora ga. - Seal date: Monkey 12. - From series entitled: Gaikoku jinbutsu zukushi (People from foreign lands). - Annotations, stamps, etc. on verso of print: 131; 47623a (white label). - Earlier control number: 9942.3-20. - Gift; Mrs. E. Crane Chadbourne; 1930; (DLC/PP-1930:47623a). - Forms part of: Chadbourne collection of Japanese prints (Library of Congress). - English--Clothing & dress--Japan--1860 - Foreign visitors--English--Japan--1860 - Soldiers--English--Japan--1860 Woodcuts--Japanese--Color--1860. Woodcuts--Japanese--Color--1860 1 print on hōsho paper : woodcut, color ; 34 x 22 cm. (block), 37.5 x 25.5 cm. (sheet)	https://www.loc.gov/item/2002700312/	https://tile.loc.gov/storage-services/service/pnp/cph/3g10000/3g10000/3g10600/3g10617r.jpg
